fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"10348","113332033723000098","113","332","0337","00","0098",PE,PE,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","64","72",RUA WADIH HATTI,"193","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10349","113332033723000100","113","332","0337","00","0100",PE,PE,"1",S,S,ZEIS-3,"0","0",,"0","0",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","64","72",RUA WADIH HATTI,"201","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10350","114276032476000061","114","276","0324","00","0061",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","148","130",RUA BENTO VIEIRA DE CASTRO,"276","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10351","114276032476000060","114","276","0324","00","0060",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","354","130",RUA BENTO VIEIRA DE CASTRO,"286","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10352","114276032476000063","114","276","0324","00","0063",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","321","130",RUA BENTO VIEIRA DE CASTRO,"274","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10353","114276032476000062","114","276","0324","00","0062",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","130",RUA BENTO VIEIRA DE CASTRO,"278","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10354","114276032476000065","114","276","0324","00","0065",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","336","130",RUA BENTO VIEIRA DE CASTRO,"266","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10355","114276032476000064","114","276","0324","00","0064",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","390","130",RUA BENTO VIEIRA DE CASTRO,"270","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10356","114276032476000066","114","276","0324","00","0066",IQ,IT,"1",S,S,ZC,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","130",RUA BENTO VIEIRA DE CASTRO,"262","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10357","094152032379000091","094","152","0323","00","0091",MB,JD,"1",S,S,ZM,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","125",RUA BENTO LEITE DA SILVA,"215","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10358","094152032379000090","094","152","0323","00","0090",MB,JD,"1",S,S,ZM,"0","0",,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","125",RUA BENTO LEITE DA SILVA,"215","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10359","065019030929000135","065","019","0309","00","0135",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","443","380",AVENIDA BELISARIO PENA,"191","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10360","043208030848000035","043","208","0308","00","0035",IP,SAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","143","122",RUA BELGRADO,"550","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10361","043208030848000034","043","208","0308","00","0034",IP,SAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","143","122",RUA BELGRADO,"554","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10362","085006030414020000","085","006","0304","02","0000",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","23101","5651",RUA BELA VISTA,"709","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10363","085006030414010000","085","006","0304","01","0000",SA,SAM,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","23345","5651",RUA BELA VISTA,"739","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10364","090156030287000047","090","156","0302","00","0047",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA BEIJUI,"56","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10365","090156030287000046","090","156","0302","00","0046",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA BEIJUI,"60","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10366","090156030287000049","090","156","0302","00","0049",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA BEIJUI,"48","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10367","090156030287000048","090","156","0302","00","0048",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA BEIJUI,"52","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10368","088194030252000027","088","194","0302","00","0027",SA,SA,"1",S,S,ZC,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","94",RUA OTAVIO RIBEIRO DA SILVA,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10369","088194030252000029","088","194","0302","00","0029",SA,SA,"1",S,S,ZC,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","94",RUA OTAVIO RIBEIRO DA SILVA,"59","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10370","088194030252000028","088","194","0302","00","0028",SA,SA,"1",S,S,ZC,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","94",RUA OTAVIO RIBEIRO DA SILVA,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10371","066391029637010000","066","391","0296","01","0000",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","486","250",RUA BATALHA DO JATAI,"112","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10372","067334029688050000","067","334","0296","05","0000",JT,TRE,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","740",RUA BATINGA,"246","1","0","0",,U,,,LOTE COM O ENDERECO DO PAI.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10373","088182029173000033","088","182","0291","00","0033",SA,SA,"1",S,S,ZER-1,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","346",RUA DARWIN,"651","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10374","088182029173000032","088","182","0291","00","0032",SA,SA,"1",S,S,ZER-1,"0","0",,"0","0",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","38","319",RUA DARWIN,"651","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10375","021065029009150000","021","065","0290","15","0000",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","12515","1279",RUA BARTIRA,"224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10376","022028027766060000","022","028","0277","06","0000",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","10109","1561",RUA BARAO DO BANANAL,"305","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10377","078006027740000056","078","006","0277","00","0056",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","194","125",RUA BANABUIU,"122","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10378","078006027740000058","078","006","0277","00","0058",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","205","165",RUA BANABUIU,"114","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10379","078006027740000057","078","006","0277","00","0057",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","195","125",RUA BANABUIU,"116","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10380","051158027502000070","051","158","0275","00","0070",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","84",RUA BALTAR,"773","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10381","051158027502000072","051","158","0275","00","0072",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","84",RUA BALTAR,"779","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10382","051158027502000071","051","158","0275","00","0071",VP,VPR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","84",RUA BALTAR,"775","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10383","051046027294000639","051","046","0272","00","0639",VP,VPR,"3",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","83",RUA BAIA GRANDE,"348","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10384","051046027294000638","051","046","0272","00","0638",VP,VPR,"3",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","88","88",RUA BAIA GRANDE,"352","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","0",,
"10385","116250026662010000","116","250","0266","01","0000",AR,ARI,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","15833","3275",AVENIDA DOM AZEREDO COUTINHO,"519","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10386","010027026174300000","010","027","0261","30","0000",SE,BVI,"3",S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","6603","1654",RUA AVANHANDAVA,"472","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,SEGUNDO QUADRIMESTRE,"2021","1",,
"10387","040212025747000029","040","212","0257","00","0029",IP,IPI,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","132","105",RUA STA AURELIA,"220","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10388","040212025747000028","040","212","0257","00","0028",IP,IPI,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","132","104",RUA STA AURELIA,"224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10389","114064025160010000","114","064","0251","01","0000",IQ,ITQ,"1",S,S,ZEIS-5,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","16050","3941",RUA AUGUSTO CARLOS BAUMAN,"206","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","1",,
"10390","059053024902030000","059","053","0249","03","0000",PE,PEN,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1014","477",Rua Atuai,"369","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10391","058165024449080000","058","165","0244","08","0000",PE,VMT,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1300","540",Rua Astorga,"90","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10392","058164024449050000","058","164","0244","05","0000",PE,VMT,"1",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1750","589",Rua Astorga,"407","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10393","046096024384030000","046","096","0243","03","0000",IP,CUR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","5024","1203",RUA ASSUNGUI,"831","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10394","081262024007030000","081","262","0240","03","0000",PI,PIN,"2",S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","10019","1441",RUA ASIA,"173","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10395","058100023868020000","058","100","0238","02","0000",PE,VMT,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1470","390",Rua Ari Siqueira,"109","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10396","107097023604000025","107","097","0236","00","0025",FO,FR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","82","125",RUA DOUTOR ARTUR ZAPPONI,"178","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10397","107097023604000026","107","097","0236","00","0026",FO,FR,"1",S,S,ZM,"0","0",,"0","0",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","81","123",RUA DOUTOR ARTUR ZAPPONI,"186","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10398","047088023361040000","047","088","0233","04","0000",VM,SAU,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","12259","2625",RUA ARTUR THIRE,"773","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10399","085076022136010000","085","076","0221","01","0000",PI,IBI,"2",S,S,ZER-1,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","22748","2447",RUA ARIZONA,"491","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","1",,
"10400","029060021873020000","029","060","0218","02","0000",MO,MOO,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","402","191",RUA ARINAIA,"515","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2021","1",,
"10401","084211020745000049","084","211","0207","00","0049",BT,MO,"1",S,S,ZM,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","544",RUA ARAPORE,"465","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10402","084211020745000051","084","211","0207","00","0051",BT,MO,"1",S,S,ZM,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","544",RUA ARAPORE,"465","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10403","084211020745000050","084","211","0207","00","0050",BT,MO,"1",S,S,ZM,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","544",RUA ARAPORE,"465","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10404","121068020648000256","121","068","0206","00","0256",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","98","84",RUA ARAPES,"58","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10405","121068020648000258","121","068","0206","00","0258",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","98","85",RUA ARAPES,"50","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10406","121068020648000257","121","068","0206","00","0257",SA,CG,"1",S,S,ZC,"0","0",,"0","0",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","98","85",RUA ARAPES,"54","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL/SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"10407","111406019283010000","111","406","0192","01","0000",EM,ERM,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","448","450",VICTORIA SIMIONATO,"369","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","1",,
"10408","111195019208000056","111","195","0192","00","0056",MP,VJ,"1",S,S,ZM,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","219","250",RUA LIMOEIRO DO AJURU,"252","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10409","111195019208000055","111","195","0192","00","0055",MP,VJ,"1",S,S,ZM,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","153","250",RUA LIMOEIRO DO AJURU,"256","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"10410","111195019208000058","111","195","0192","00","0058",MP,VJ,"1",S,S,ZM,"0","0",,"0","0",S,QA,"2",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","325","250",RUA LIMOEIRO DO AJURU,"242","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
