fid,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,TXT_OBS_02,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"8526","192191450588000014","192","191","4505","00","0014",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","213","266",RUA CRISTOVAO BENITEZ,"70","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8527","192191450588000017","192","191","4505","00","0017",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","208","130",RUA CRISTOVAO BENITEZ,"73","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8528","192191450588000016","192","191","4505","00","0016",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","130",RUA CRISTOVAO BENITEZ,"72","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8529","192191450588000019","192","191","4505","00","0019",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","205","128",RUA CRISTOVAO BENITEZ,"75","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8530","192191450588000018","192","191","4505","00","0018",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","286","119",RUA CRISTOVAO BENITEZ,"74","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8531","192194450588000023","192","194","4505","00","0023",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","198","124",RUA CRISTOVAO BENITEZ,"23","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8532","192194450588000022","192","194","4505","00","0022",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","203","127",RUA CRISTOVAO BENITEZ,"22","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8533","192194450588000025","192","194","4505","00","0025",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","96","120",RUA CRISTOVAO BENITEZ,"25","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8534","192194450588000024","192","194","4505","00","0024",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","208","130",RUA CRISTOVAO BENITEZ,"24","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8535","192194450588000028","192","194","4505","00","0028",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","206","129",RUA CRISTOVAO BENITEZ,"28","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8536","192194450588000027","192","194","4505","00","0027",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","197","123",RUA CRISTOVAO BENITEZ,"27","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8537","192194450588000029","192","194","4505","00","0029",IT,IPA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","127",RUA CRISTOVAO BENITEZ,"29","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8538","192190450588000022","192","190","4505","00","0022",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","203","127",RUA CRISTOVAO BENITEZ,"105","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8539","192190450588000021","192","190","4505","00","0021",IT,IPA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA CRISTOVAO BENITEZ,"104","0","0","0",,U,,,LOTE NOVO SEM FILIACAO.,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8540","213067450081000006","213","067","4500","00","0006",PJ,JAR,"1",S,S,ZMA,"0",,,"0","0",S,ZPDS,"0",,,"0","0",ZEIS-1,"0",,,"0","0",QA,"10",,L,"16402","2016",QA,"12",,L,"16402","2016",MA,"4",,L,"16050","2014","760","39176",RUA PEROBINHA,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8541","213067423572000004","213","067","4235","00","0004",PJ,JAR,"3",S,S,ZPDS,"0",,,"0","0",S,ZEPAM,"0",,,"0","0",ZMA,"0",,,"0","0",QA,"12",,L,"16402","2016",MA,"4",,L,"16050","2014",MA,"5",,L,"16050","2014","998","46378",RUA PRINCIPE,"6","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8542","249085403849000001","249","085","4038","00","0001",SM,IGU,"1",S,S,"99","0",,,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3614",TRAVESSA GOLFO DA CALIFORNIA,"6069","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8543","284001384275000001","284","001","3842","00","0001",PA,PLH,"1",S,S,ZPDS,"0",,,"0","0",S,QA,"11",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","734","12405",ESTRADA DA DIVISA,"93","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8544","284002383848000001","284","002","3838","00","0001",PA,PLH,"1",S,S,ZPDS,"0",,,"0","0",S,QA,"13",,L,"16402","2016",QA,"11",,L,"16402","2016",MA,"4",,L,"16050","2014",MA,"6",,L,"16050","2014",,"0",,,"0","0","0","2025",ESTRADA DE LIGAÃƒÆ’Ã¢â‚¬Â¡ÃƒÆ’Ã†â€™O,"2481","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8545","284003383848000001","284","003","3838","00","0001",PA,PLH,"1",S,S,ZPDS,"0",,,"0","0",S,QA,"13",,L,"16402","2016",QA,"11",,L,"16402","2016",MA,"4",,L,"16050","2014",MA,"6",,L,"16050","2014",,"0",,,"0","0","201","3852",ESTRADA DE LIGAÃƒÆ’Ã¢â‚¬Â¡ÃƒÆ’Ã†â€™O,"2481","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8546","208047377465000007","208","047","3774","00","0007",PJ,JAR,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","493","4048",RUA COMENDADOR J. DE MATOS,"313","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8547","208047377465000006","208","047","3774","00","0006",PJ,JAR,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","925","3761",RUA COMENDADOR J. DE MATOS,"289","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8548","208047377465000009","208","047","3774","00","0009",PJ,JAR,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1199","2730",RUA COMENDADOR J. DE MATOS,"363","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8549","208047377465000008","208","047","3774","00","0008",PJ,JAR,"1",S,S,ZEPAM,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","3165",RUA COMENDADOR J. DE MATOS,"337","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8550","208047377465000005","208","047","3774","00","0005",PJ,JAR,"1",S,S,ZEIS-2,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4673",RUA COMENDADOR J. DE MATOS,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8551","203034374601000023","203","034","3746","00","0023",PR,ANH,"1",S,S,ZMa,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","246","130",RUA NESTOR GOMES,"58","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,,NORTE,SEGUNDO QUADRIMESTRE,"2021","0",,
"8552","243009372650000002","243","009","3726","00","0002",IQ,JBO,"1",S,S,ZPDS,"0",,,"0","0",S,ZEPAM,"0",,,"0","0",QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","2800","20000",RUA TINECIRO ICIBACI,"2215","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8553","253025371114000035","253","025","3711","00","0035",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1245","1710",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8554","253025371190000045","253","025","3711","00","0045",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2600",RUA MORRO VELHO,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8555","253025371114000044","253","025","3711","00","0044",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,ZEIS-2,"0",,,"0","0",QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","1447","904",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8556","253025371190000046","253","025","3711","00","0046",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","1900",RUA MORRO VELHO,"9","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8557","253025371190000051","253","025","3711","00","0051",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","200",RUA MORRO VELHO,"28","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8558","253025371114000037","253","025","3711","00","0037",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","982",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8559","253025371114000036","253","025","3711","00","0036",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","900","1160",RUA MUSICA DE BOA NOITE,"5","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8560","253025371114000039","253","025","3711","00","0039",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1675",RUA MUSICA DE BOA NOITE,"323","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8561","253025371114000038","253","025","3711","00","0038",SM,SRA,"3",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","260","1009",RUA MUSICA DE BOA NOITE,"19","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8562","253025371114000041","253","025","3711","00","0041",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","850","2142",RUA MUSICA DE BOA NOITE,"28","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8563","253025371114000040","253","025","3711","00","0040",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","1941",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8564","253025371114000043","253","025","3711","00","0043",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1788","1482",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8565","253025371114000042","253","025","3711","00","0042",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","325","2169",RUA MUSICA DE BOA NOITE,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8566","253025371190000053","253","025","3711","00","0053",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","200",RUA MORRO VELHO,"22","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8567","253025371190000052","253","025","3711","00","0052",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","330","200",RUA MORRO VELHO,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8568","253025371190000055","253","025","3711","00","0055",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","3110",RUA MORRO VELHO,"5","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8569","253025371190000054","253","025","3711","00","0054",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","1250",RUA MORRO VELHO20,,"0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8570","253025371190000056","253","025","3711","00","0056",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","200",,"28","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8571","253025371092000031","253","025","3710","00","0031",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","238",RUA SANTO AVELINO,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8572","253025371092000033","253","025","3710","00","0033",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","123",RUA SANTO AVELINO,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8573","253025371092000032","253","025","3710","00","0032",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","123",RUA SANTO AVELINO,"11","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8574","253025371092000003","253","025","3710","00","0003",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","142",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8575","253025371092000002","253","025","3710","00","0002",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","919","1600",RUA SANTO ANDRE AVELINO,"408","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8576","253025371092000013","253","025","3710","00","0013",SM,SRA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","136",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8577","253025371092000012","253","025","3710","00","0012",SM,SRA,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","285",RUA SANTO ANDRE AVELINO,"12","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8578","253025371092000015","253","025","3710","00","0015",SM,SRA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","136",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8579","253025371092000014","253","025","3710","00","0014",SM,SRA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","137",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8580","253025371092000017","253","025","3710","00","0017",SM,SRA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","136",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8581","253025371092000016","253","025","3710","00","0016",SM,SRA,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","133",RUA SANTO ANDRE AVELINO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8582","253025371092000005","253","025","3710","00","0005",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","131",RUA SANTO ANDRE AVELINO,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8583","253025371092000004","253","025","3710","00","0004",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","132",RUA SANTO ANDRE AVELINO,"14","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8584","253025371092000007","253","025","3710","00","0007",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","126","135",RUA SANTO ANDRE AVELINO,"11","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8585","253025371092000006","253","025","3710","00","0006",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","133",RUA SANTO ANDRE AVELINO,"33","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8586","253025371092000009","253","025","3710","00","0009",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","143",RUA SANTO ANDRE AVELINO,"120","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
"8587","253025371092000008","253","025","3710","00","0008",SM,SRA,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","113",RUA SANTO ANDRE AVELINO,"9","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,,LESTE 2,SEGUNDO QUADRIMESTRE,"2021","0",,
